"Feature","Value"
"miR_20a_5p",1.0726905813502
"miR_24_3p",0.947080688854638
"miR_6134",-1.16397955541388
"miR_1285_3p",1.03746611082418
"miR_1910_5p",0.421379321397514
"miR_652_3p",0.573113911284222
"let_7b_3p",-0.875061278511193
"miR_486_3p",-0.916807098128185
"miR_640",0.72370791536051
"miR_7845_5p",0.689887128547297
"miR_4420",-0.360745716330305
"miR_6511a_5p",-0.275325691450577
